Fe,Cr,Ni,T,NP_BCC_A2,NP_FCC_A1,NP_LIQUID,NP_SIGMA,GM,HM,SM,CPM,converged
0.36909090909090914,0.16272727272727272,0.46818181818181814,1700.0,0.0,1.0,0.0,0.0,-111095.94707324241,0.0,0.0,0.0,True
0.4095711218153916,0.47795389900489793,0.11247497917971043,1202.3572917221652,0.0,0.046764345807404906,0.0,0.9532356541597305,-60181.28924359459,0.0,0.0,0.0,True
0.1692941933640461,0.4097528705315867,0.4209529361043672,1093.936683014937,0.1289020744974611,0.8710979254756664,0.0,0.0,-54754.482586693644,0.0,0.0,0.0,True
0.10472939653458871,0.7514721032997107,0.1437985001657006,796.3931903558581,0.7271131249704732,0.27288687503478715,0.0,0.0,-29463.81686297881,0.0,0.0,0.0,True
0.2454057884576386,0.45078277885449397,0.30381143268786737,1750.389098515338,0.5253756708947677,0.4746243289912587,0.0,0.0,-110195.75350888653,0.0,0.0,0.0,True
0.5591846766529781,0.13926523326329732,0.3015500900837246,1077.3045685383133,0.0,0.9999999999999997,0.0,0.0,-56161.93293596935,0.0,0.0,0.0,True
0.42459638618314477,0.4730307449844504,0.10237286883240485,745.6901494474704,0.09519616118955199,0.17499033905814831,0.0,0.7298134997105366,-27779.028135890712,0.0,0.0,0.0,True
0.5612644123862235,0.07153438027386272,0.3672012073399138,1700.8132943819905,0.0,1.0,0.0,0.0,-110680.6258956567,0.0,0.0,0.0,True
0.5159308836340484,0.286249525451044,0.1978195909149077,717.0697408780748,0.11251940882713485,0.7219243186195853,0.0,0.1655562724771293,-28094.306347543592,0.0,0.0,0.0,True
0.7684936651856684,0.14436131885819614,0.08714501595613544,1985.260672033107,0.0,0.0,1.0,0.0,-134905.16108964337,0.0,0.0,0.0,True
0.440972265029524,0.3905441045525734,0.1684836304179026,925.3013878646909,0.0,0.3684884033324595,0.0,0.6315115966585554,-41127.36343810249,0.0,0.0,0.0,True
0.4801505779007983,0.4589700980961974,0.060879324003004304,711.7598945671867,0.8417619035883003,0.15823809641036327,0.0,0.0,-25167.63799342593,0.0,0.0,0.0,True
0.5551159995215762,0.23435360494211344,0.2105303955363104,920.0371834482194,0.0,0.8731395610395973,0.0,0.12686043896366864,-42433.03011516028,0.0,0.0,0.0,True
0.47729177862967664,0.39514737893778296,0.1275608424325404,956.5581762278835,0.0,0.2804395795736847,0.0,0.7195604204065096,-42771.41976232281,0.0,0.0,0.0,True
0.6210904684191308,0.1216194474054943,0.2572900841753748,1439.6503228845504,0.0,0.9999999999999998,0.0,0.0,-85775.81402993885,0.0,0.0,0.0,True
0.9749093938270705,0.02261193046035446,0.0024786757125749804,977.7640792226002,1.0,0.0,0.0,0.0,-41421.86158396774,0.0,0.0,0.0,True
0.3756177537957076,0.19713240001698829,0.4272498461873041,1251.1754675483803,0.0,0.9999999999999998,0.0,0.0,-70954.48154018486,0.0,0.0,0.0,True
0.8081321519841627,0.0231150998474897,0.16875274816834765,1380.8788333329285,0.0,0.9999999999999998,0.0,0.0,-77837.85954131129,0.0,0.0,0.0,True
0.928253600546681,0.037361417402687745,0.034384982050631216,1676.1476789020544,0.0,1.0000000000000002,0.0,0.0,-99717.67727830782,0.0,0.0,0.0,True
0.4068079864563783,0.16764484026804624,0.42554717327557545,1524.459382201273,0.0,1.0,0.0,0.0,-94855.6835821149,0.0,0.0,0.0,True
0.40754423619806684,0.13444665193813216,0.45800911186380094,1225.2447079629958,0.0,1.0000000000000002,0.0,0.0,-69412.24986127613,0.0,0.0,0.0,True
0.3970705317504204,0.5530653230355194,0.04986414521406024,823.9415916806614,0.13610090871245753,0.0,0.0,0.8638990913785688,-31559.70320610194,0.0,0.0,0.0,True
0.22014316937551182,0.13656337145398165,0.6432934591705065,1310.6596886135749,0.0,1.0000000000000002,0.0,0.0,-76044.90066084592,0.0,0.0,0.0,True
0.6086324770113187,0.0014903413662415259,0.3898771816224398,1258.2773111782167,0.0,0.9999999999999999,0.0,0.0,-70560.88199004815,0.0,0.0,0.0,True
0.5881247108284511,0.19405149327900317,0.21782379589254575,1148.2063766897218,0.0,1.0,0.0,0.0,-60355.881748537824,0.0,0.0,0.0,True
0.9741760980282806,0.00421549285809343,0.021608409113625885,741.3263003163532,0.9999999999999999,0.0,0.0,0.0,-27273.893680444853,0.0,0.0,0.0,True
0.5505747438456774,0.20882962784474005,0.2405956283095826,895.7876756575087,0.0,0.9574831161396822,0.0,0.042516883869614754,-41275.11828445418,0.0,0.0,0.0,True
0.4369171940294758,0.38908771236326095,0.1739950936072632,721.8264088810394,0.2880495150591288,0.6446867661738632,0.0,0.06726371873915729,-27660.934277773624,0.0,0.0,0.0,True
0.5849442762734074,0.399292098179219,0.015763625547373615,1249.6445251576736,0.9999999999999998,0.0,0.0,0.0,-62513.30911696106,0.0,0.0,0.0,True
0.4045143642074488,0.4518233012963865,0.14366233449616475,1201.233762258586,0.0,0.22938001501361466,0.0,0.7706199849718536,-60826.88061558656,0.0,0.0,0.0,True
0.9766084245626628,0.01714525206168761,0.0062463233756495165,770.4931599295138,1.0,0.0,0.0,0.0,-28712.160533231297,0.0,0.0,0.0,True
0.04607368461966338,0.5292875838149607,0.42463873156537596,1823.184103490229,0.0,0.0,0.9999999999999996,0.0,-114030.8405726226,0.0,0.0,0.0,True
0.4339618805271049,0.2890989098313231,0.2769392096415721,713.5175319631827,0.18946029711311965,0.8105397026356976,0.0,0.0,-28923.33197224718,0.0,0.0,0.0,True
0.4043678876167081,0.3734691518819441,0.22216296050134782,1139.6514154975137,0.0,0.6375727143156459,0.0,0.3624272857076827,-57924.70767203304,0.0,0.0,0.0,True
0.4344104703996609,0.2066888229995209,0.35890070660081813,1045.5305761289603,0.0,1.0000000000000007,0.0,0.0,-53920.58318051209,0.0,0.0,0.0,True
0.1156096554992112,0.4453526027772344,0.4390377417235545,1308.7048963547354,0.05184491770973342,0.9481550818028799,0.0,0.0,-70637.61238904094,0.0,0.0,0.0,True
0.4229289740881798,0.24585607014734945,0.33121495576447074,1544.3302272690892,0.0,0.9999999999999998,0.0,0.0,-95387.72278183729,0.0,0.0,0.0,True
0.23283674742317395,0.41465048189008347,0.3525127706867426,839.8083015659067,0.278252252024152,0.7217477479808811,0.0,0.0,-36685.44975142151,0.0,0.0,0.0,True
0.4705302239278125,0.28268093409251294,0.24678884197967457,1123.9747528005619,0.0,0.9696133104407634,0.0,0.03038668959142055,-58087.87369121275,0.0,0.0,0.0,True
0.4351101185884465,0.4512861291058021,0.11360375230575134,1022.2551876334799,0.0,0.10946577737982492,0.0,0.8905342225482746,-46878.59527227038,0.0,0.0,0.0,True
0.2736679444552402,0.3428258606272903,0.38350619491746957,1321.0410680164828,0.0,1.0,0.0,0.0,-74428.37385444244,0.0,0.0,0.0,True
0.9146748531518384,0.022270934982461355,0.0630542118657003,1894.4701515898878,0.0,0.0,0.9999999999999997,0.0,-121886.1247275389,0.0,0.0,0.0,True
0.9475939738634636,0.021339560611640312,0.031066465524896156,1401.7859442642668,0.0,1.0000000000000002,0.0,0.0,-75205.45805957932,0.0,0.0,0.0,True
0.06778973969633284,0.08877505312819597,0.8434352071754712,1918.6308417920238,0.0,0.0,0.9999999999999999,0.0,-127486.1322098764,0.0,0.0,0.0,True
0.7101867995520263,0.23667978317587435,0.053133417272099324,1278.6910236298368,0.3591840034946052,0.640815996505413,0.0,0.0,-66955.80626700606,0.0,0.0,0.0,True
0.5306472289550048,0.337350195928597,0.13200257511639826,1645.479255708003,0.9740540002608817,0.025945999738032473,0.0,0.0,-100753.62814177535,0.0,0.0,0.0,True
0.9919011542205514,0.0016626652570659584,0.006436180522382671,705.8607117968797,0.9999999999999999,0.0,0.0,0.0,-25004.321507109584,0.0,0.0,0.0,True
0.9611347347130125,0.03381626387736365,0.005049001409623797,1506.2949972452784,0.0,1.0,0.0,0.0,-82961.54887044772,0.0,0.0,0.0,True
0.9742215764574325,0.011624797099703885,0.014153626442863687,1450.0134774428077,0.0,1.0,0.0,0.0,-78110.38329239552,0.0,0.0,0.0,True
0.4993437075573078,0.07178330764555171,0.4288729847971405,1448.02407333776,0.0,1.0000000000000002,0.0,0.0,-88162.92061595709,0.0,0.0,0.0,True
0.5395905034891428,0.1507952046621521,0.3096142918487051,763.7639431967868,0.0,1.0,0.0,0.0,-33278.85949001649,0.0,0.0,0.0,True
0.6508235686197719,0.05214435741374092,0.2970320739664873,1715.1946883400137,0.0,1.0000000000000002,0.0,0.0,-110943.11377437317,0.0,0.0,0.0,True
0.449695739607227,0.3808092959805135,0.16949496441225956,844.2897555618761,0.0,0.3764369370241523,0.0,0.623563062980036,-35595.10663091849,0.0,0.0,0.0,True
0.6131236700998255,0.2404780057941008,0.14639832410607373,836.8348719180522,0.0,0.7444784298661786,0.0,0.2555215701500601,-35437.473473244725,0.0,0.0,0.0,True
0.4971175469027519,0.3144630743300879,0.1884193787671602,1021.3667827772607,0.0,0.6613731503219112,0.0,0.3386268496870666,-49036.57921396938,0.0,0.0,0.0,True
0.48543305669144415,0.09758386523646521,0.4169830780720906,1769.7654895287772,0.0,0.0,1.0000000000000002,0.0,-117957.5669297434,0.0,0.0,0.0,True
0.18555474381397352,0.24637738683955554,0.5680678693464709,1592.2453949085689,0.0,1.0000000000000002,0.0,0.0,-99360.0064453425,0.0,0.0,0.0,True
0.5252693409494934,0.26186470292210573,0.2128659561284009,854.0570375693342,0.0,0.7388719964588429,0.0,0.26112800353612897,-37590.22068390555,0.0,0.0,0.0,True
0.4246313881634519,0.3631525666540382,0.21221604518250983,1391.3124962699922,0.17652523634687675,0.8234747636521208,0.0,0.0,-78774.95001844566,0.0,0.0,0.0,True
0.14,0.85,0.01,1300.0,0.9999999999999996,0.0,0.0,0.0,-60109.923139277016,0.0,0.0,0.0,True
0.5549783771000496,0.24492699098326054,0.2000946319166899,1088.905228768105,0.0,0.997629759462577,0.0,0.002370240539608273,-54992.60762611671,0.0,0.0,0.0,True
0.28343192319656596,0.3413400452158176,0.3752280315876164,1750.2747792093073,0.0,1.0000000000000007,0.0,0.0,-113077.84941834828,0.0,0.0,0.0,True
0.2943057870824395,0.4031400617412799,0.3025541511762806,1008.9558723687765,0.21899711512327408,0.7810028848821963,0.0,0.0,-48264.18990226471,0.0,0.0,0.0,True
0.2932003500427296,0.2871060542728208,0.41969359568444964,700.9148988129945,0.17073512798258328,0.8292648720093688,0.0,0.0,-29442.70268139339,0.0,0.0,0.0,True
0.4820491907980664,0.20202170210954637,0.3159291070923872,779.1213581674117,0.046970193580808846,0.9530298064229235,0.0,0.0,-34109.204370738466,0.0,0.0,0.0,True
0.4146453227205169,0.43798560307962675,0.14736907419985631,735.7316408805048,0.2524782653142176,0.46637808831997446,0.0,0.28114364630889227,-27939.71270933134,0.0,0.0,0.0,True
0.49296334290397936,0.2861889425900316,0.22084771450598903,1160.405486145265,0.0,0.9563261477966704,0.0,0.043673852213060874,-60613.60597582772,0.0,0.0,0.0,True
0.23599729427735863,0.5261617721157831,0.2378409336068583,1908.4786636093227,0.0,0.0,0.9999999999999997,0.0,-124288.45250751701,0.0,0.0,0.0,True
0.5395092011473392,0.3893434723237844,0.0711473265288763,827.2582415756277,0.0,0.19561167432441728,0.0,0.8043883256961892,-32896.37496484731,0.0,0.0,0.0,True
0.6135544610224465,0.15577432384747614,0.23067121513007735,953.1034881645916,0.0,0.9999999999999998,0.0,0.0,-45603.31767147167,0.0,0.0,0.0,True
0.5489955476005559,0.27217115457540336,0.17883329782404078,753.6289422585313,0.0,0.6321382344264419,0.0,0.3678617655731504,-30237.7207831413,0.0,0.0,0.0,True
0.5218181818181818,0.3918181818181818,0.08636363636363635,1300.0,0.7588307734690898,0.24116922652956355,0.0,0.0,-68532.4725885017,0.0,0.0,0.0,True
0.586896028556757,0.12534108122479581,0.2877628902184471,1233.333290703576,0.0,1.0000000000000004,0.0,0.0,-68572.84783817244,0.0,0.0,0.0,True
0.3789390052068736,0.2767180839392068,0.34434291085391955,1635.0729210828904,0.0,1.0000000000000007,0.0,0.0,-103397.80161573872,0.0,0.0,0.0,True
0.9315208458409423,0.029701621268483316,0.03877753289057439,922.9258114062573,0.8832649359679662,0.11673506403178263,0.0,0.0,-38937.6770485284,0.0,0.0,0.0,True
0.6517051600172087,0.329268240255924,0.019026599726867422,1113.5385758591958,0.9160100983437681,0.0,0.0,0.08398990164355391,-52269.705348658514,0.0,0.0,0.0,True
0.34731468442721114,0.3840990017092269,0.2685863138635619,787.8194612524709,0.283336455422305,0.7166635445781638,0.0,0.0,-32989.21835380288,0.0,0.0,0.0,True
0.3956909024380387,0.2693105795283146,0.33499851803364666,1590.8484868363882,0.0,0.9999999999999997,0.0,0.0,-99359.75504199219,0.0,0.0,0.0,True
0.21636363636363642,0.16272727272727272,0.6209090909090909,1500.0,0.0,1.0000000000000007,0.0,0.0,-92038.83798406427,0.0,0.0,0.0,True
0.10838747666036253,0.16031371998606805,0.7312988033535694,1724.5237169605746,0.0,1.0000000000000007,0.0,0.0,-110088.44219922063,0.0,0.0,0.0,True
0.6813839508070882,0.22752269352197818,0.09109335567093353,1018.5066201607019,0.0,0.8728028604963178,0.0,0.12719713949309605,-47485.119314393094,0.0,0.0,0.0,True
0.9248339552013969,0.06861786608604371,0.006548178712559456,1422.0002314926787,0.0,0.9999999999999999,0.0,0.0,-76505.50106566153,0.0,0.0,0.0,True
0.7426362226707396,0.11974574071986901,0.1376180366093914,904.1303013214651,0.0,0.9999999999999999,0.0,0.0,-40361.484334268804,0.0,0.0,0.0,True
0.48816540571694705,0.15752016823468543,0.35431442604836755,1501.8175718048703,0.0,1.0000000000000002,0.0,0.0,-92457.57776440668,0.0,0.0,0.0,True
0.6214155215635317,0.2951160296560623,0.08346844878040598,995.3061668866478,0.0,0.5632255892398327,0.0,0.4367744107921493,-45299.440409661445,0.0,0.0,0.0,True
0.8047278799804225,0.08599997433617623,0.10927214568340131,1600.5202496974669,0.0,0.9999999999999996,0.0,0.0,-96631.80924363076,0.0,0.0,0.0,True
0.6104310009761026,0.06718314368308417,0.3223858553408132,1329.308458038568,0.0,1.0,0.0,0.0,-76872.79745808513,0.0,0.0,0.0,True
0.42915319037010285,0.3542211668988332,0.21662564273106394,718.3352261929723,0.272443463431232,0.7275565365614892,0.0,0.0,-28177.955417977,0.0,0.0,0.0,True
0.44484029851539597,0.11584551338782197,0.439314188096782,742.5843993428039,0.0,1.0000000000000004,0.0,0.0,-33414.91605640616,0.0,0.0,0.0,True
0.3925793122604532,0.19887946718279517,0.4085412205567517,1451.5392280158803,0.0,0.9999999999999993,0.0,0.0,-88024.60212729225,0.0,0.0,0.0,True
0.466377664313695,0.325195511443994,0.20842682424231104,1224.9045402108322,0.0,0.8589526064865363,0.0,0.14104739352120654,-65222.33111121133,0.0,0.0,0.0,True
0.11822766414502606,0.2651084822967988,0.6166638535581751,1644.0710804511436,0.0,0.9999999999999998,0.0,0.0,-102821.30269200544,0.0,0.0,0.0,True
0.6912352714936191,0.018452988579098432,0.29031173992728254,1878.050162881858,0.0,0.0,0.9999999999999997,0.0,-126679.49912355132,0.0,0.0,0.0,True
0.5603532395391706,0.1619248743334409,0.2777218861273884,1157.0272030627336,0.0,1.0,0.0,0.0,-62117.00384429184,0.0,0.0,0.0,True
0.5306153234108462,0.29207861454770007,0.17730606204145374,1659.176632530723,0.2794231255520889,0.720576874448059,0.0,0.0,-103413.52080074309,0.0,0.0,0.0,True
0.949351920353056,0.018717127419687705,0.03193095222725631,811.9172437730853,1.0,0.0,0.0,0.0,-31701.047365161357,0.0,0.0,0.0,True
0.4978926420754232,0.20788180856501418,0.29422554935956263,1362.20684870079,0.0,0.9999999999999998,0.0,0.0,-79235.45482182951,0.0,0.0,0.0,True
0.34813959837873226,0.3859951746736334,0.2658652269476343,1972.343993758322,0.0,0.0,1.0000000000000002,0.0,-135225.97937760994,0.0,0.0,0.0,True
0.41871575992342325,0.3597307952404607,0.22155344483611608,1436.4017587084086,0.14882812582490618,0.8511718741789333,0.0,0.0,-82882.60887958815,0.0,0.0,0.0,True
0.20723174217322277,0.4419463387861359,0.35082191904064136,1701.1428012529532,0.19426258986434608,0.8057374101374976,0.0,0.0,-105714.52534704108,0.0,0.0,0.0,True
0.4020823368691538,0.29143204365688985,0.3064856194739564,1351.464461301658,0.0,1.0000000000000004,0.0,0.0,-77493.97339988736,0.0,0.0,0.0,True
0.6490320889723846,0.09732799867950451,0.25363991234811095,1682.2014052154555,0.0,0.9999999999999992,0.0,0.0,-107706.82437980913,0.0,0.0,0.0,True
0.3846444163766148,0.17506735384549324,0.440288229777892,1302.8246980876752,0.0,1.0000000000000002,0.0,0.0,-75524.78286494804,0.0,0.0,0.0,True
0.3012841928686373,0.2828679842287981,0.4158478229025646,1942.960841147944,0.0,0.0,0.9999999999999999,0.0,-134475.20909797848,0.0,0.0,0.0,True
0.43679099308166724,0.3601045895814764,0.20310441733685639,1257.237086241219,0.0,0.7516175481388452,0.0,0.2483824518601248,-67343.81610172038,0.0,0.0,0.0,True
0.28761885293639144,0.6075275939489406,0.10485355311466792,1864.203559756151,0.6314654016226688,0.0,0.36853459837217833,0.0,-115805.45402144609,0.0,0.0,0.0,True
0.9612510068826765,0.037077804498280235,0.0016711886190432202,1035.077587436136,0.9999999999999999,0.0,0.0,0.0,-45499.53830406441,0.0,0.0,0.0,True
0.09282114367345716,0.8994516428265596,0.007727213499983187,909.3593876659219,0.9917785026319537,0.008221497370023458,0.0,0.0,-33583.3593014975,0.0,0.0,0.0,True
0.5661356114515597,0.2132363132295831,0.22062807531885723,1011.9065725704584,0.0,0.9999999999999994,0.0,0.0,-49590.60429952294,0.0,0.0,0.0,True
0.9633864469969148,0.004441674069522326,0.03217187893356292,1401.86501198749,0.0,1.0,0.0,0.0,-74686.4655316498,0.0,0.0,0.0,True
0.6137456291260844,0.31431165757589774,0.07194271329801782,901.2345329589758,0.0,0.45024575048888815,0.0,0.549754249515803,-38199.96131735871,0.0,0.0,0.0,True
0.4472760408999411,0.22403526354241088,0.328688695557648,963.5382809314883,0.0,1.0000000000000007,0.0,0.0,-47237.47621002187,0.0,0.0,0.0,True
0.4646389057627941,0.28812347283814155,0.24723762139906433,1183.968787982788,0.0,1.0000000000000002,0.0,0.0,-62862.42096939365,0.0,0.0,0.0,True
0.5816241610271797,0.04589006751652932,0.3724857714562909,1328.3903292503232,0.0,1.0000000000000002,0.0,0.0,-77158.79286628311,0.0,0.0,0.0,True
0.18939076079834566,0.3828392334579893,0.427770005743665,1595.5132585392937,0.0,0.9999999999999999,0.0,0.0,-97428.76796999003,0.0,0.0,0.0,True
0.4649114782160749,0.32705487764437163,0.20803364413955353,1557.9366914680625,0.12105830199775078,0.878941698003826,0.0,0.0,-94096.64380564427,0.0,0.0,0.0,True
0.49169605674049865,0.39016024013721795,0.11814370312228342,1995.0524058457954,0.0,0.0,0.9999999999999999,0.0,-135328.8548549256,0.0,0.0,0.0,True
0.14710716223650766,0.7635412648651912,0.0893515728983011,1273.1002000831181,0.9498943143380458,0.050105685865141955,0.0,0.0,-60514.397648514634,0.0,0.0,0.0,True
0.9856256993692435,0.00018566910214646627,0.014188631528610008,1343.201166788474,0.0,1.0,0.0,0.0,-68779.9126931886,0.0,0.0,0.0,True
0.3335656811342138,0.3508246292275958,0.31560968963819036,935.7580661804034,0.1726691052324986,0.8273308947834871,0.0,0.0,-43726.54484774808,0.0,0.0,0.0,True
0.5043274591515662,0.42483247667660046,0.07084006417183329,867.9134549331172,0.0,0.07986849812815813,0.0,0.9201315019671641,-35502.927306049336,0.0,0.0,0.0,True
0.43132221299367235,0.004544156946880871,0.5641336300594468,1067.7048141402147,0.0,1.0000000000000004,0.0,0.0,-56872.70955462833,0.0,0.0,0.0,True
0.6745454545454546,0.08636363636363635,0.23909090909090908,1100.0,0.0,1.0000000000000002,0.0,0.0,-56981.25884964815,0.0,0.0,0.0,True
0.24652235179622634,0.6578492167417082,0.09562843146206551,1635.047296387795,1.0,0.0,0.0,0.0,-93101.76579518207,0.0,0.0,0.0,True
0.6974103108476046,0.14787442574134932,0.154715263411046,1075.094940716414,0.0,1.0000000000000004,0.0,0.0,-53528.13215605592,0.0,0.0,0.0,True
0.8152493044547275,0.10139257730338362,0.08335811824188885,1746.6389492018845,0.7573207345169823,0.008254885610870349,0.2344243799461599,0.0,-109451.06611988868,0.0,0.0,0.0,True
0.7600168050505409,0.23853868767651173,0.0014445072729473594,910.430168817363,1.0,0.0,0.0,0.0,-37191.733202580006,0.0,0.0,0.0,True
0.13894036956668138,0.8483621812884479,0.01269744914487076,1332.887566400069,1.0000000000000002,0.0,0.0,0.0,-62592.35846597477,0.0,0.0,0.0,True
0.47386867494063845,0.3709577642448387,0.15517356081452285,1508.4060286689742,0.5662977517908284,0.4337022482069239,0.0,0.0,-88146.98456997797,0.0,0.0,0.0,True
0.5537424868945625,0.42431305309332035,0.02194446001211712,1465.3860166866284,1.0000000000000004,0.0,0.0,0.0,-80617.20652252673,0.0,0.0,0.0,True
0.324738120559776,0.46271629869401276,0.21254558074621122,967.9158712802628,0.31946217285889794,0.5982015103598146,0.0,0.08233631672970215,-43866.88166391777,0.0,0.0,0.0,True
0.6723844667274365,0.1811679689195649,0.14644756435299863,1933.2391483264335,0.0,0.0,1.0000000000000002,0.0,-131495.3907305047,0.0,0.0,0.0,True
0.7910079016784378,0.18391754215849043,0.0250745561630717,1203.7238141337184,0.25014783438488897,0.7498521656148434,0.0,0.0,-59979.55235664706,0.0,0.0,0.0,True
0.5803139665860053,0.33944521706137354,0.08024081635262115,727.5460974887109,0.3083556218043619,0.12068931602078924,0.0,0.5709550621548839,-26827.094829643756,0.0,0.0,0.0,True
0.2927272727272727,0.6972727272727273,0.01,1500.0,0.9999999999999997,0.0,0.0,0.0,-78985.38994375279,0.0,0.0,0.0,True
0.353115429374514,0.13496692397394816,0.5119176466515378,1187.7267121194811,0.0,1.0,0.0,0.0,-66515.29696421699,0.0,0.0,0.0,True
0.9746515007376315,0.005415470341499704,0.01993302892086879,982.0518748634732,1.0000000000000002,0.0,0.0,0.0,-42013.980237206946,0.0,0.0,0.0,True
0.2373071772547854,0.686685424064296,0.07600739868091862,1499.5598523103513,1.0000000000000004,0.0,0.0,0.0,-80447.50678925318,0.0,0.0,0.0,True
0.5312342358322096,0.34290988983079296,0.12585587433699738,788.7136573215491,0.0,0.4026377433081315,0.0,0.5973622566944106,-31453.456665741185,0.0,0.0,0.0,True
0.9693996881414686,0.02083421427390886,0.009766097584622503,1319.5097724711047,0.0,1.0,0.0,0.0,-67375.48549058595,0.0,0.0,0.0,True
0.8612887229179148,0.11022569126767263,0.02848558581441255,1831.731870320778,0.0,0.0,1.0,0.0,-115629.99918082531,0.0,0.0,0.0,True
0.5295022466679109,0.25103376572650027,0.2194639876055888,996.8398094114685,0.0,0.897729857145902,0.0,0.10227014286543604,-48147.63469569168,0.0,0.0,0.0,True
0.06074789355856061,0.7061443667464918,0.23310773969494755,1378.3496925850707,0.7142911950163137,0.2857088050065889,0.0,0.0,-69440.74780415717,0.0,0.0,0.0,True
0.5564360894306761,0.007857307208352534,0.4357066033609713,1630.8897569981712,0.0,1.0000000000000002,0.0,0.0,-103434.59605266833,0.0,0.0,0.0,True
0.9859122062162435,0.0037122994777704266,0.010375494305986077,1043.2715676977516,1.0,0.0,0.0,0.0,-45858.36079969492,0.0,0.0,0.0,True
0.40408925015809816,0.46782996024155576,0.12808078960034605,993.794954328021,0.0,0.11823603288505187,0.0,0.8817639671068649,-44837.603541382705,0.0,0.0,0.0,True
0.9369913704940588,0.038813676748739326,0.024194952757201803,783.402951655931,1.0,0.0,0.0,0.0,-29994.593050316416,0.0,0.0,0.0,True
0.1587063365082585,0.5239876886887561,0.3173059748029854,1702.3271981047562,0.7410107832497506,0.2589892167427382,0.0,0.0,-103344.89095469269,0.0,0.0,0.0,True
0.0076841023021790855,0.4443353624285236,0.5479805352692974,1904.8219692262983,0.0,0.0,0.9999999999999999,0.0,-123273.91133464863,0.0,0.0,0.0,True
0.5416134616026074,0.3245522991767784,0.13383423922061416,1373.7640171625576,0.3211954387120896,0.6788045612859888,0.0,0.0,-76462.1668408822,0.0,0.0,0.0,True
0.08455343224262157,0.03262107244513276,0.8828254953122456,1786.7116213312638,0.0,0.0,1.0,0.0,-113058.72322391965,0.0,0.0,0.0,True
0.8437626769774579,0.10807778587641456,0.04815953714612749,1573.4828390193984,0.0,0.9999999999999999,0.0,0.0,-92172.92113168443,0.0,0.0,0.0,True
0.6012104506437999,0.24412902234395245,0.15466052701224764,727.917977200331,0.18703195027922662,0.5199958963512549,0.0,0.2929721533677489,-28304.364116898247,0.0,0.0,0.0,True
0.5763034116054704,0.21081908584310496,0.21287750255142462,937.2802157414842,0.0,0.9720128770775205,0.0,0.027987122916408615,-43878.11065694451,0.0,0.0,0.0,True
0.7272906048236325,0.03821058910208789,0.23449880607427961,996.2252531028835,0.0,1.0,0.0,0.0,-48592.44025086683,0.0,0.0,0.0,True
0.5748877093151863,0.012540993437298142,0.4125712972475155,1104.7975675492523,0.0,0.9999999999999993,0.0,0.0,-58915.024238270285,0.0,0.0,0.0,True
0.9507927674671679,0.0393460166698344,0.009861215862997716,1140.0222157316507,0.0,1.0,0.0,0.0,-53632.76183090504,0.0,0.0,0.0,True
0.926802673278511,0.03347073537663889,0.03972659134485011,1565.660083976549,0.0,0.9999999999999999,0.0,0.0,-89992.78826418251,0.0,0.0,0.0,True
0.766719625663969,0.012929882120536425,0.22035049221549455,1444.178853792052,0.0,1.0000000000000002,0.0,0.0,-84119.56613102257,0.0,0.0,0.0,True
0.9492899025997373,0.03561431366705237,0.015095783733210308,902.9474307268747,1.0,0.0,0.0,0.0,-37101.43912650471,0.0,0.0,0.0,True
0.07724648904194131,0.29623342848856027,0.6265200824694984,819.2337827644182,0.039207770538032295,0.9607922293960907,0.0,0.0,-36793.65962138783,0.0,0.0,0.0,True
0.970085144148586,0.017777798370452663,0.012137057480961238,1714.950052879199,0.9999999999999999,0.0,0.0,0.0,-101388.27081994693,0.0,0.0,0.0,True
0.4282728495276029,0.32238186968291066,0.24934528078948648,1354.1303213018768,0.0,1.0,0.0,0.0,-76671.02464633805,0.0,0.0,0.0,True
0.6198624025237333,0.2863594846801697,0.09377811279609705,986.070181799535,0.0,0.6076441854549263,0.0,0.39235581454155677,-44887.07449729236,0.0,0.0,0.0,True
0.3672528015582917,0.2721332606697532,0.3606139377719551,817.3827781152835,0.11471136026146438,0.8852886397346618,0.0,0.0,-36643.487978637575,0.0,0.0,0.0,True
0.49167455839678587,0.1296785064802536,0.37864693512296055,1449.474415453669,0.0,0.9999999999999994,0.0,0.0,-88067.03527563797,0.0,0.0,0.0,True
0.4425981731933216,0.4572809518520512,0.10012087495462718,1125.117555683998,0.0,0.0479974979974474,0.0,0.9520025020240768,-54297.69540909022,0.0,0.0,0.0,True
0.7241598603787816,0.22737741419119267,0.0484627254300258,917.9767040362159,0.4622146602357253,0.3873302810774915,0.0,0.15045505883685148,-39051.70800104585,0.0,0.0,0.0,True
0.14431814023862652,0.6079707168139493,0.24771114294742416,1287.3399939740311,0.508811140381213,0.49118885963663694,0.0,0.0,-65280.03359176543,0.0,0.0,0.0,True
0.45929806341420204,0.4236197485173485,0.11708218806844943,854.0320043113547,0.0,0.18952382644548002,0.0,0.8104761735270752,-35298.109050592284,0.0,0.0,0.0,True
0.29265125851391827,0.4032025993312925,0.3041461421547893,1264.982344279059,0.12071644270060186,0.8792835573021622,0.0,0.0,-68203.25565758918,0.0,0.0,0.0,True
0.6084171082653576,0.18067640735021331,0.2109064843844291,1213.6889447552892,0.0,0.9999999999999998,0.0,0.0,-65633.3939661899,0.0,0.0,0.0,True
